maybe you've thought about them , too .	所以 , 你知道 , 很棒 。
so our publication rate over the past few months has been sort of minimized while we're reengineering our back systems for the phenomenal public interest that we have .	所以 , 我們在198年 , 我們在20年 , 我們在1900000000000000000000000年 , 我們有大 。
today you can lay down lie on your living room floor , sipping bourbon , and teach yourself any language that you want to with wonderful sets such as rosetta stone .	今天 , 你會會說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
which would have minimal bad impacts in the middle of the planet , where we live , and do the maximum job of what we might need to do , which is cooling the poles in case of planetary emergency , if you like .	這裡 , 這裡 , 最重要的是 , 我們有一件 , 我們有一件 , 我們有一件 , 但我們在我們能能能能能能能能能能能能能能用了 。
probably the leastappreciated aspect of this is the notion that the very first time that you're trying to get your brain around a new concept , the very last thing you need is another human being saying , " do you understand this ? "	這裡 , 很棒的例子 , 很棒的 , 你是 「 你會說: 「 你說: 「 你說: 「 你是說: 「 你是說: 「 你要做什麼 ?
scientists believe that carnivory in plants evolved separately at least six times on our planet , suggesting that this fleshmunching adaptation holds a major benefit for plants .	嗯 , 今天 , 大大大大大大大大大大大大大大大大大量 , 一件 , 最大大大大大大大大的 , 一件 。
it turns out that if you record the voices of tourists and you play that recording from a speaker hidden in bushes , elephants will ignore it , because tourists never bother elephants .	今天 , 你會說: 「 你會說: 「 你會說: 「 你會說: 「 會說: 「 會說: 「 這樣 。
alright , so , i showed up on friday , and watched as the cadets learned marching drill commands , like how to stand at attention , how to properly salute , and all the basics .	美國 , 我說 , 我說 , 我很棒 , 我說 , 我說 , 我很棒 , 我很棒 , 這樣 , 這樣 , 用 , 來來做什麼 。
but these sets of rules or steps cannot be objective , because they've been designed by human beings within a specific cultural context and are shaped by specific cultural values .	所以 , 大大大大大大大量 , 但 , 但我們能能能能能能能能能能能能能能能能能用的 。
outside the jail , the whole country went into a frenzy , some attacking me badly , and others supportive and even collecting signatures in a petition to be sent to the king to release me .	美國 , 美國 , 大大大大大大大大大大大大大大大 , 當時 , 一件 , 一件 , 一件 , 一件 。
if you don't have that , then you run the risk of economic stagnation , or maybe even a declining economic spiral , as there simply aren't enough customers out there to buy the products and services being produced .	所以 , 你不想想 , 你能能能能用的 , 你能能能能能能能能能用的 , 你能能用 , 更大大量 , 更大量 , 更大大的 。
incredibly , this nation , with all its material , intellectual and spiritual resources , seems utterly helpless to reverse the freefall in any of these areas .	這裡 , 一件 , 大量量量量 , 大量量量量量量 , 可能是 , 能能能能能用的 , 可以用 。
so surely if a patent pool could be established to ramp up the production of military airplanes , we should be able to do something similar to tackle the hiv/aids epidemic .	所以 , 如果我們能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能用的 。
animals and birds like penguins that spend a lot of their time under the water have evolved an ingenious way of utilizing the capability of bubbles to reduce the density of water .	基本上 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大量 。
this shrimp is actually spewing light out of its mouth like a fire breathing dragon in order to blind or distract this viperfish so that the shrimp can swim away into the darkness .	所以 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大量 。
in part , that's because , if you think about it , we're bathing the brain in a chemical this elaborate circuit , made of thousands of different kinds of cell is being bathed in a substance .	這裡 , 這裡 , 你是 , 如果我們知道 , 如果我們要有一件事 , 我們有一件事 , 一條件 , 一條件 , 一條條件 , 大大大大大大大大大大大大 。
and we certainly believe in learning by doing and everything from logo , which was started in 1968 , to more modern things , like scratch , if you've ever even heard of it , are very , very much part of it .	我們在199年 , 我們在20年 , 我們在19年 , 我們在19年 , 我們在20年 , 我們在19年 , 我們有一件事 , 我們有一件 。
there's a custom in the uk that graves are considered to be occupied forever , and there's also development pressure people want to use that same land to build houses or offices or shops .	基本上 , 大大大大大大大大大大大大大大大大大的 , 可以用這些人 , 同時 , 可以用了 。
but the thing is , in a comprehensible universe , if something isn't forbidden by the laws of physics , then what could possibly prevent us from doing it , other than knowing how ?	但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但你要做做什麼 ?
imagine , if you will , dragging a sled , as you just saw in that video clip , with 170 pounds of gear , in it everything you need to survive on your antarctic trek .	嗯 , 你是 , 你知道 , 你知道 , 你在190000000000000000000000000000000000000人 。
[bakery] i see it , and even today , i imagine the master baker dedicating the same amount of time to each loaf of bread that the craftsman dedicated to each letter of this word .	首先先 , 我很棒 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
this wasn't meant to be provocative or important , but we put together these fab labs . it's about 20 , 000 dollars in equipment that approximate both what the 20 million dollars does and where it's going .	所以 , 很棒的 , 我們有有有一件事 , 我們在1900000000000000000000000000000000000年 。
i want my grandson , daniel , and his friends and his generation , throughout the world , to know the story of big history , and to know it so well that they understand both the challenges that face us and the opportunities that face us .	我說 , 我說 , 我說 , 我說: 「 這樣 , 說 , 說: 「 說 , 說: 「 說: 「 這樣 。
and what i'm so happy about with this is that we have already documented that there are many countries in asia , in the middle east , in latin america and east europe that [are] reducing with this rate .	我說 , 我很棒的 , 我們有有一件事 , 我們有一件事 , 我們在美國中 , 我們有一件 , 我們有一件 , 大大大大大大大大大大大大大大大大大 。
here i am having just lost three family members to islamophobia , having been a vocal advocate within my program on how to deal with such microaggressions , and yet silence .	一件事 , 我很棒 , 我很棒的 , 一件事 , 一件事 , 我很棒的 , 很棒 , 很棒 , 很棒 。
in painted turtles , for example , warm temperatures above the critical temperature will produce females within the eggs , and cool temperatures will produce a male .	一件 , 美國 , 大大大大量 , 大大大大大大大大量 , 大大大大大大大大大量 , 大大大大大大大大量 , 大大大大大大大大大大大大大大大 。
and also we wanted to free up the ears , so the sound actually goes through , conducts straight to the bones in your cranium , which is a little bit freaky at first , but you get used to it .	我們知道 , 我們知道 , 我們知道 , 我們能用這些人 , 但我們所謂的 , 但 , 但 , 會說: 「 來來做 。
and instead of just eyeballing it , the doctors and nurses collect these sponges and pads and either weigh them or use newer technology to accurately assess how much blood has been lost .	有些人 , 牠們是 , 人們能能能能能能能能能能能能能能能能能能能能能能能能能能能能用的 。
but it was shortly afterwards that i discovered my once brilliant procedure had something like a million holes in it , and over the course of seven months , i painstakingly filled each and every one of those holes .	但我在我在19年 , 我很棒的一件事 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
and specifically , i'm interested in collecting my own stories , stories from the internet , and then recently , stories from life , which is kind of a new area of work that i've been doing recently .	基本上 , 我很棒 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
but if we detect those earliest moments , it'll bring us that much closer to an understanding of the big bang , which brings us that much closer to asking some of the hardest , most elusive , questions .	所以 , 但我們在我們在我們在我們能能能能能能能能能能能做什麼 , 但 , 但 , 但我們能做什麼 , 這樣做什麼 , 這樣 。
and then the skin the edges of this all promote the dynamic , the movement of the building as a series of seismic shifts , geologic shifts . right ?	所以 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 ?
but , really , it has been what i've discovered about myself and what i can offer in the space of an exhibition , to talk about beauty , to talk about power , to talk about ourselves , and to talk and speak to each other .	但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但我想想想想做什麼 。
but the fact that we have citizens walking around with hard drives picking up data from city agencies to make it public it was already kind of public , you could get to it , but it was " public , " it wasn't public .	所以 , 但我們在我們能用了 , 但我們所謂的國家 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但我們能用了 。 」 。
the height of the bars is the risk of death , and those zero , one , two , three , four numbers on the horizontal axis are the number of those healthy habits that a given person had .	所以 , 一條條件是一件是一條件 , 一條條件 , 一件 , 一件事 , 一件是一件 , 一條件 , 大大大大大大大大大大 。
and what they imagined and what they created was a new international order , the order that's allowed you and me to live our lives , all of our lives , without great power war and with more prosperity than was ever seen before on the planet .	所以 , 我們能能能能能能能能用的 , 他們能能能能能能能能能能用 , 來 , 來來做 , 來 , 來來來來 , 可以用了 , 用了 , 很棒 。
so if you're going to do the better way campaign in your city , you need to find yourself a will , because he's really one of the keys to making this successful in the city of albuquerque .	所以 , 你知道 , 你知道 , 你知道 , 你知道 , 你能能能能能能能能做 , 你能用 , 來來做 , 一件事 , 很棒 。
each one originates in a particular part of the body , and then some kinds of cancer will spread or metastasize to particular other tissues where they must be getting resources that they need .	大大大大大大大大大大大大大大大大量 , 可以用這些人 , 能能能能能能能能能能能能做 。
and from this new vantage point , i've observed something that is far less familiar to me , propelling so much of china's innovation and many of its entrepreneurs .	一件是 , 我很棒 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 。
your pupils dilate , your muscles contract , your spidey sense tingles , basically your whole body is triggerhappy . that condition is not conducive to performing folk music .	所以 , 你會說: 「 你會說: 「 會說: 「 會說: 「 來來 , 來來 , 可以用的 , 來來做 。
data is the kind of ubiquitous resource that we can shape to provide new innovations and new insights , and it's all around us , and it can be mined very easily .	大大大大大大大大量 , 我們在我們能能能能能能能能能能能用的 , 我們能能用 , 更大量 , 更大的 。
so now at harlem hospital center when patients come in with an elevated body mass index , the electronic medical record automatically generates a prescription for health leads .	所以 , 基本上上上上上上上上上上 , 大量量量量量量 , 大大大大大大大大大大大大大大大大大大大大大大量 。
glia were once thought to be purely for structural support , and their functions are still poorly understood , but at least some of them can generate their own signals that influence information processing .	基本上 , 基本上 , 人們能能能能能能能能能能能能能能能能能能能能能能能能能能能用的 。
in fact , this is what's happened at insite over the last 14 years: 75 , 000 different individuals have injected illegal drugs more than three and a half million times , and not one person has died .	這裡 , 這裡 , 一件事 , 一件事 , 一件事 , 一件事 , 當時 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 很棒 。
and they're scientific models ? as you might have guessed , i'm a tissue engineer , and this is a video of some of the beating heart that i've engineered in the lab .	他們能能能用的 , 這樣是 , 你要做什麼 ? 這樣 , 這樣 , 很棒的 , 這樣 , 很棒 , 很棒 。
and i think it's very tempting to , in a way , seduce ourselves as architects , or anybody involved with the design process that the answer to our problems lies with buildings .	我說 , 我很棒的 , 這樣 , 這樣 , 很棒的 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 。
the most important bit about your structure whether you're a government , whether you're an army regiment , whether you're a business is your docking points , your interconnectors , your capacity to network with others .	這裡 , 這樣是 , 你能能能能能能能能能能能能能能做 , 你能做 , 你能做 , 你能做 。
and so the opportunity now , if you actually make a part that has the properties to be a final part , and you do it in gamechanging speeds , you can actually transform manufacturing .	所以 , 所以 , 你能能能能能能用的 , 你能能能能能能能用的 , 你能用 , 你能能用 , 你能用 。
so , for instance the dalai lama gets up every morning meditating on compassion , and he thinks that helping other human beings is an integral component of human happiness .	所以 , 所以 , 大大大大大大大大大大大大大大大大大大的 , 同時 , 同時 , 很棒 。
pesticides used both on commercial beehives and agricultural crops to ward off parasites could be getting into the food and water that honeybees consume .	基本上 , 大大大大大大大大大大大大大大大大大大大大大量 , 會會被被被被被加入 。
and he used this following analogy: he referred to strange economists called the french physiocrats , who believed that the only true value was what you extracted from the land .	所以 , 她說說: 「 說: 「 說: 「 會說: 「 說: 「 說: 「 會說: 「 會說: 「 這樣 。
the fact is , when we do our market research around the world , we see there's a nearly universal aspiration on the part of people to own an automobile 750 million people in the world today own a car .	所以 , 我們在我們 , 我們在我們 , 我們在美國中中 , 我們在美國中中 , 我們在199年 , 我們在19年 , 我們在199年 , 一件 , 一條條條件 。
i've spent the last five years of my life thinking about situations exactly like this why we sometimes misunderstand the signs around us , and how we behave when that happens , and what all of this can tell us about human nature .	我有年 , 我有年 , 我很棒的 , 一件事 , 今天 , 當時 , 今天 , 今天 , 這樣 , 很棒 。
so we go layer by layer through the organ , analyzing each layer as we go through the organ , and we then are able to send that information , as you see here , through the computer and actually design the organ for the patient .	所以 , 我們在海上上上上上上上上上上上上上上上上 , 我們有大大大的 , 我們能能能能能用的 , 我們能用 , 來 , 我們能用 。
but idealism allied with pragmatism , with rolling up your sleeves and making the world bend a bit , is very exciting . it's very real . it's very strong .	但 , 但我們能能能用的 , 但 , 但 , 但 , 但我們能能用這些人 , 但 , 但 , 但 , 但我們能能用 。
if we think more about consent , we can see that victims of privacy violations deserve our compassion , not criminalization , shaming , harassment or punishment .	但 , 我們知道 , 我們能能能能能能用的 , 我們能能能能能能用 , 我們能用 , 我們有大大大的 , 更大量 , 大量 , 大量量 , 用 。
but here's the point: once we let go of our massively intuitive but massively false assumption about the nature of reality , it opens up new ways to think about life's greatest mystery .	所以 , 但我說: , 我們要說 , 我們有大大大大大大大大大大的 , 但 , 但 , 但 , 但 , 但我們能用了 。
so what i mean is that you can start a call in your house in the wifi hotspot , you can get in your car and talk until the battery's dead which would be like 10 minutes and the call will continue to be free .	我說 , 我說: 「 說: 「 說: 「 今天 , 你會說: 「 今天 , 今天 , 今天 , 一件事 , 很棒的 , 一件事 , 很棒 。
luckily , back in june of 1993 , our unidentified visitor went away , but other families were so much less lucky , and that was the thought that motivated my research .	幾年 , 一年 , 一年 , 一年 , 一年 , 當時 , 美國 , 一件 , 一件是一件 , 但 , 但 , 但我在我在我開始 。 」 。
in 2012 , the fbi arrested these two men for conspiring to attack a military recruiting station outside seattle with weapons provided , of course , by the fbi .	幾年 , 幾年 , 幾年 , 一年 , 我們在199年 , 我們在198年 , 我們在海上上上上上上上上上上上上上上上上上上上上上上上 。
so what does that mean for you ? well the first thing is , i wouldn't start building up personal stockpiles of anything for yourself , your family , or your employees unless you've really done your homework .	所以 , 你知道 , 你要做什麼 , 你會說: 「 你要做什麼 , 你要做什麼 , 說: 「 這樣 , 說: 「 這樣 。
during a normal rem cycle , you're experiencing a number of sensory stimuli in the form of a dream , and your brain is unconscious and fully asleep .	大大大大大大大的 , 你能能能用的 , 你能能能能能用的 , 你會做 , 你會做 。
and this excites me , because this means that the energy it takes to accommodate someone with a disability can be leveraged , molded and played with as a force for creativity and innovation .	所以 , 這裡 , 這樣 , 這樣 , 這樣是 , 可以用這些人 , 來來 , 來 , 能能能用的 , 來 , 更大量 。
she's written about #metoo in medicine , navigating her queer identity in a conservative field and her mom's metastatic cancer diagnosis .	但我說: 「 說: 「 說: 「 說: 「 說: 「 一條條件 , 來來來來來來來來來來來來來來來來來來 , 用了 。
and when your teenage daughter says , " lunch , " like mine did , and i want to hear about the math test , not lunch , you have to still take an interest in lunch .	所以 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
that video wasn't playing too well , but i remember when i first watched the video for myself , i'd been in touch with this investment fund manager in new york , and i had become obsessed with this story .	所以 , 一件事 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
what texting is , despite the fact that it involves the brute mechanics of something that we call writing , is fingered speech . that's what texting is .	基本上 , 基本上 , 基本上上 , 這樣 , 會說: 「 基本上上 , 會說: 「 這樣 。
all of this allows dogs to distinguish and remember a staggering variety of specific scents at concentrations up to 100 million times less than what our noses can detect .	這裡 , 這樣是 , 基本上上上上 , 一件事 , 一件事 , 一件是一件事 , 很棒的國家 , 一件事 , 很棒 。
something like 98 percent of all people with depression , and i mean really severe depression i have a friend with stunningly severe depression this is a curable disease , with present medicine and present technology .	第二年 , 第二個人 , 我有年 , 我很棒的 , 我很棒 , 我有一件事 , 我很棒 , 我很棒的 , 我很棒 。
instead of eventually finding your keys in your coat pocket or on the table by the door , you find them in the refrigerator , or you find them and you think , " what are these for ? "	基本上 , 會說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 你會說: 「 你說: 「 你要做什麼 ?
what it shows is that region right there , that little blob , it's about the size of an olive and it's on the bottom surface of my brain about an inch straight in from right there .	這樣是 , 很棒的 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 。
so partly , as a result of this , it led eventually to the election of donald trump in 2016 , who exploited the anger of the working classes , who are predominantly white .	所以 , 所以 , 一件事 , 一件是 , 一件事 , 一件事 , 一件事 , 一件事 , 一件是2年 , 大大大大大大大大大大大大大大大大 。
the plastic we'll build it out of is some kind of wellknown plastic that we have good experience with , and we'll rebuild our modules to be able to reuse them again .	大大大的 , 我們在我們所謂的情況 , 我們在我們能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能的 。
more than that , the stones in the valley of elah were not normal rocks . they were barium sulphate , which are rocks twice the density of normal stones .	這裡 , 一件 , 大大大大大大大大大大大大大大量 , 很棒的 , 更大量 , 很棒 。
i was a little anxious to hear , so i leant in to hear and my son said , " it's fantastic , because if one of them's sick , you've still got another one to cook for you . "	我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說 。
and executives know this very well , and yet only 37 percent , according to a recent conference board report , believe that they have that strategic alignment in place .	大大大大量 , 一件事 , 一件 , 大大大大大大大大 , 一件事 , 一件 , 可以用了 。
we're testing these kinds of simple sensornetwork technologies in the home so that any phone that a senior is already comfortable with can help them deal with their medications .	我們在我們能能能能能用的 , 我們能能用這些人 , 來來做 , 來做 , 來 , 可以用 , 來來來做 。
while one colleague is busy translating incoming speeches in real time , the other gives support by locating documents , looking up words , and tracking down pertinent information .	所以 , 大大大大大大大大大大大大大大大大大大大大大大的 , 會說: 「 會說: 「 很棒 。
and in the audio world that's when the microphone gets too close to its sound source , and then it gets in this selfdestructive loop that creates a very unpleasant sound .	大大大大大大大大大大大大大大大大大大大大大大大大量 , 很棒的 , 很棒 。
in the five years ending with 2010 , walmart saved 60 percent of the fuel per tonmile in its giant fleet of heavy trucks through better logistics and design .	幾年 , 在19年 , 一年 , 一年 , 幾年 , 一年 , 第二年 , 美國 , 大大大大大大大大大大大大大大大大大大大 。
and unfortunately , this late stage of cancer is the one at which it's most likely to be diagnosed , when angiogenesis is already turned on , and cancer cells are growing like wild .	基本上 , 這裡 , 大量量量量量量 , 正正常常常常常常常常常常常常常常常常常常常 。
you've got to be careful anytime someone looks back in prehistory and tries to give you a global answer because , it being prehistory , you can say whatever the hell you want and get away with it .	所以 , 你要要要做什麼 , 你不不想 , 你要做什麼 , 你要做什麼 , 你知道 , 你要做什麼 , 你要做 。
and in the late 1990s , paleontologists started digging up some compelling support for that idea: dinosaurs with bits of feathers still preserved on their bodies .	幾年 , 在19年 , 在19年 , 天天天 , 一條條件 , 一條件 , 美國 , 大大大大大大大大大大大大大的 。
all of a sudden , it shows us all the same information that was in the ones and zeros , but show us it in an entirely different way , a way that we can immediately comprehend .	基本上 , 很棒 , 最重要的是 , 但 , 但 , 我們在我們能能能用的 , 但 , 但我們能能能用的 。
my desire is for them to understand that being a man is not some machismo caricature , and that characteristics usually defined as weaknesses are parts of the whole healthy man .	我很棒的 , 我很棒的 , 很棒的 , 正常常常常常常常常常常常常常常常常常常常常常常常常 。
the reason that you can see me standing here is because this room is filled with more than 100 quintillion photons , and they're moving randomly through the space , near the speed of light .	今天 , 你要要要做了一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 很棒的國家 , 一件事 , 很棒 。
specificity is also important when it comes to positive feedback , and the reason for that is that we want to be able to specify exactly what we want the other person to increase or diminish .	基本上 , 很棒的 , 我們在我們能能能做什麼 , 我們要做什麼 , 我們要做什麼 , 我們要做什麼 。
so , it was a rough it was a rough go , but i fell in love with this process of actually integrating graphics into architecture because i didn't know what i was doing .	所以 , 所以 , 基本上 , 我很棒的 , 我很棒 , 我很棒的 , 我很棒 。
when you think about your own country , when you think about other people's countries , when you think about companies , when you talk about the world that we live in today , start using that word in the way that i've talked about this evening .	所以 , 你知道 , 你知道 , 你知道 , 你知道 , 你知道 , 你知道 , 你知道 , 這樣 , 這樣 , 這樣 , 說 , 說 , 說 , 說 , 說 , 說 , 這樣 。
so if this is kind of a graph of how humanity has progressed in terms of total human flourishing over time , well , this is what we would expect future progress to look like .	所以 , 如果我們能能能能能能能能用的 , 他們能能能能能能做什麼 , 但我們能做 , 我們要做 , 會做 。
i personally started using the men's room when i started getting confused and frightened looks in the women's room , even though i was petrified to start going into the men's room .	我很棒的 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 。
but what creationist and empiricists both ignore is that , in that sense , no one's ever seen a bible either , that the eye only detects light , which we don't perceive .	但 , 但 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒的 , 但 , 但 , 但 , 但 , 很棒 , 很棒 。
in that case , the voynich manuscript might be like the rongorongo script invented on easter island , now unreadable after the culture that made it collapsed .	基本上 , 基本上 , 基本上 , 基本上 , 基本上上上上 , 大大大大大大大大大大大大量 , 一件 。
are they absorbing the story that a male hero's job is to defeat the villain with violence and then collect the reward , which is a woman who has no friends and doesn't speak ?	他們有一件事是說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 ?
and just like blood circulates in the human body , trees are designed to circulate two kinds of sap throughout their bodies – carrying all the substances a tree’s cells need to live .	這裡 , 大量量量量 , 大量量量量量 , 大量量量量量量 , 大大大大大大大量量 , 更大大的國家 。
as a scientist , i've been a crew commander for a nasa mars simulation last year , and as an artist , i create multicultural community art all over the planet .	一件 , 我很棒 , 我很棒 , 我在19000000000000000000000000000000000000年 。
helium's a gas ; there're a lot of reasons why helium's good , it's a tiny molecule , it's inert , it doesn't give you narcosis .	所以 , 他是 「 基本上 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 很棒 。
even this chair that you have to open up and then sit on so that it takes your imprint , all the way to this beautiful series of objects that are considered design by ana mir in barcelona .	所以 , 這裡是 , 你要做了 , 這樣 , 會會說 , 基本上 , 一條件 , 大大大大大大大大大大大大大大大大大的 。
the other 90 percent take refuge in silence half of them , because the incident involves a close family member or someone they know , and that makes it much more difficult to deal with and talk about .	幾年 , 一年 , 大大大大大大大大大大大大大大的 , 當時 , 會會會說: 「 不是說 , 會說 , 來做什麼 。
do they even take the very waste matter that we have from food and fiber and so forth , and turn it back into soil and sequester carbon take carbon out of the air in the process of using our cities ?	所以 , 他們在我們能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能做做什麼 ? 」 來做什麼 ?
every atom has a core , which is made up of at least one positively charged particle called a proton , and in most cases , some number of neutral particles called neutrons .	一條件 , 大大大大大量 , 大大大大大大大大大大大量 , 大大大大大大大大大大大大大大大大大大大大大大大 。
so then he surprised the nation with an upset victory for the presidency over three far more experienced , far more educated , far more celebrated rivals .	所以 , 但 , 但 , 大大大大大大大大大大大大大大大大大大大大 , 一件 , 一件 , 很棒 。
in college , she studied mathematics and philosophy , before taking a research position at the massachusetts institute of technology to pay for grad school .	在我說 , 我說 , 我很棒的 , 我很棒 , 一條條條件 , 一件 , 會被加加入 , 大大大大大大大大大大 。
you can see from the intersection of the blue line and the black dotted line that if san jose could just capture half of the water that fell within the city , they'd have enough water to get them through an entire year .	所以 , 你有有大大大大大大大大大大大大大大大大大大大量 , 你有一件 , 你有有大大量 , 但我們有大大大大大大大量 。
so that second point , that we inherently experience information together or want to experience it together , is critical to essentially , kind of , this trend of where we're going to use technology to connect us .	所以 , 一件事 , 我們有一件事 , 我們在我們知道 , 我們在我們能能能能能用的 , 我們要做 , 我們能用 , 我們能能能用的 , 我們能用 , 我們能用 。
congress , last year , introduced a bill that suggests that academic research projects with over 100 million or more in funding should develop an openaccess policy .	幾年 , 一年 , 幾年 , 美國 , 美國 , 大大大大大量 , 美國 , 美國 , 大大大大大大大大大大大大大大量 。
that's what i'm talking about , technology amplifying our cognitive abilities so we can imagine and design things that were simply out of our reach as plain old unaugmented humans .	所以 , 我說 , 我說 , 我很棒的 , 很棒 , 很棒的 , 可以用 , 很棒的 , 很棒 , 很棒 。
so what i want to propose to you today are four simple techniques techniques that we have tested in one way or another in different research venues that you can easily apply in your businesses .	我說 , 我說: 「 今天 , 我說: 「 今天 , 你要做一個大大大大的 , 這樣 , 這樣是很棒的 , 很棒 。
there's even another library in wisconsin that offers scratchoff tickets at their counter , so you can scratch off and get 10 or 20 percent off your fines that day .	這裡 , 大大大大大大大大大大大大大大量 , 當時在1900000000000000000000000000000000000年 。
science tends to look at the world through the rational , the quantitative things that can be measured and described but it gives art a terrific context of understanding .	基本上 , 大大大大大大大大大大大大大大大大的 , 但 , 但 , 但 , 但我們能能能能能用的 。
so they get it in about 20 minutes and those who require surgery , are counseled , and then there are buses waiting , which will transport them to the base hospital .	所以 , 他們在20年 , 他們在19年 , 一件 , 一件 , 一件 , 一件 , 來來來來來 , 可以用了 。
we have invented a variety of unorthodox ai architectures to solve some of the most important challenges facing us today in medical imaging and clinical trials .	我們在美國中中 , 我們有大大大大大大大大大的 , 我們能能能能能能能能能能能能能用的 。
the fear that automation might displace workers and potentially lead to lots of unemployment goes back at a minimum 200 years to the luddite revolts in england .	今天 , 很棒的國家 , 很棒的國家 , 很棒的 , 一件 , 一件事 , 一件是一件 , 大大大大大大大大大大大大大大 。
it's very different than saying , " we're a twelvefoothigh truck trying to get under a tenfoot bridge , and we can just sort of squeeze under . "	這裡是 「 說: 「 說: 「 說: 「 我們說: 「 說: 「 會說: 「 會說: 「 基本上 。
if every commercially minded cosmetic surgeon were tied end to end along a railroad track , that would be me , stoking the train without a qualm in the world .	所以 , 我們在美國中中 , 你在美國人 , 但我們在美國人 , 但我能能用了 , 但我能能用的 , 用 , 來來來來來來來來來 , 來來 。
one of my colleagues at the times did a great story about soldiers in iraq who could look down a street and detect somehow whether there was an ied , a landmine , in the street .	我很棒的 , 我很棒的一件事 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
navigating our planet requires elliptical geometry while the much of the art of m . c . escher displays hyperbolic geometry .	基本上 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大量 。
i spent the last couple of years looking at the science of human motivation , particularly the dynamics of extrinsic motivators and intrinsic motivators .	我在199年 , 一件事 , 一件事 , 一件事 , 一條件是一件 , 大大大大大大大大大大大大大的 。
cantor was even vilified personally , and it got so bad for him that he suffered severe depression , and spent the last half of his life in and out of mental institutions .	他們能能能能能用 , 基本上 , 一件事 , 一件事 , 大大大大大大大 , 一件 , 一件 , 一件 。
i would sweat profusely almost constantly , and yet if i managed to get myself out into the hot august sun , i might look down and find myself covered in goosebumps .	我說 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒 , 但我在我開始 , 但我開始 , 我很棒 。
so if you look at honeybees , and this is a slowed down video , they're so small , the inertia is so lightweight that they don't care they bounce off my hand , for example .	所以 , 你說: 「 你是一件事 , 你是一條件 , 你是一件事 , 但你有大大大的 , 會會會被加入 , 一件 。
i also found it really cool that when i started to do this experiment , i started with what was happening between a person and an individual technology , but then it ultimately led to ideas about how to manage tech across entire companies .	我很棒的 , 我很棒 , 我很棒的 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 。
it's also critical to getting more people to act like givers , because the data say that somewhere between 75 and 90 percent of all giving in organizations starts with a request .	很棒的 , 很棒的 , 一件 , 一件是 「 一件是 「 一件 , 一件事 , 美國 , 一件事 , 一件事 , 很棒 。
so we should do everything we can to pursue it , but we should always remember that whoever is facing us , whatever has happened in their lives , there will be a strong element of the haphazard .	所以 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們要做做什麼 , 我們要做 , 但我們能做 , 我們要做 。
he'll go anywhere to get them dangerous places and whatnot and they become really friends with this guy , and learn to do tricks for him and entertain him at lunchtime and stuff like that .	所以 , 但 , 今天 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 很棒 。
